Transaction_ID,Date,Stock_Symbol,Sector,Transaction_Type,Quantity,Price_Per_Share,Gross_Value,Brokerage,STT,Net_Value,Broker,Exchange,Currency
TXN03845,30-06-2023,TATAMOTORS,Auto,BUY,76,1090.69,82892.44,24.87,82.89,83000.2,Zerodha,NSE,INR
TXN03846,23-09-2023,ICICIBANK,Banking,BUY,100,1333.38,133338,40,133.34,133511.34,Zerodha,NSE,INR
TXN03847,30-04-2024,ICICIBANK,Banking,BUY,88,1336.35,117598.8,35.28,117.6,117751.68,Groww,NSE,INR
TXN03848,05-04-2024,MARUTI,Auto,SELL,11,12192.95,134122.45,40.24,134.12,133948.09,Angel One,NSE,INR
TXN03849,26-11-2023,WIPRO,IT,BUY,41,552.31,22644.71,6.79,22.64,22674.14,Angel One,NSE,INR
TXN03850,26-05-2024,SBIN,Banking,SELL,61,,42854.94,12.86,42.85,42799.23,Upstox,NSE,INR
TXN03851,29-01-2023,ICICIBANK,Banking,BUY,56,1139.48,63810.88,19.14,63.81,63893.83,Groww,NSE,INR
TXN03852,04-08-2023,TATAMOTORS,Auto,SELL,24,881.51,21156.24,6.35,21.16,21128.73,Angel One,NSE,INR
TXN03853,03-03-2023,INFY,IT,BUY,27,1726.61,46618.47,13.99,46.62,46679.08,Groww,NSE,INR
TXN03854,16-04-2023,INFY,IT,SELL,19,1982.94,37675.86,11.3,37.68,37626.88,Zerodha,NSE,INR
TXN03855,12-03-2024,TCS,IT,SELL,48,4293.02,206064.96,61.82,206.06,205797.08,HDFC Sec,NSE,INR
TXN03856,18-06-2023,TCS,IT,SELL,14,4448.39,62277.46,18.68,62.28,62196.5,Zerodha,NSE,INR
TXN03857,27-04-2023,WIPRO,IT,SELL,70,457.62,32033.4,9.61,32.03,31991.76,Upstox,NSE,INR
TXN03858,03-02-2023,WIPRO,IT,BUY,52,561.58,29202.16,8.76,29.2,29240.12,Upstox,NSE,INR
TXN03859,01-08-2023,INFY,IT,BUY,55,1981,108955,32.69,108.95,109096.64,HDFC Sec,NSE,INR
TXN03860,15-01-2023,INFY,IT,SELL,24,1585.77,38058.48,11.42,38.06,38009,Zerodha,NSE,INR
TXN03861,22-05-2024,WIPRO,IT,SELL,51,461.71,23547.21,7.06,23.55,23516.6,Zerodha,NSE,INR
TXN03862,06-04-2024,RELIANCE,Energy,BUY,4,2734.73,10938.92,3.28,10.94,10953.14,Angel One,NSE,INR
TXN03863,18-07-2023,RELIANCE,Energy,SELL,11,,34695.54,10.41,34.7,34650.43,Angel One,NSE,INR
TXN03864,03-02-2023,RELIANCE,Energy,BUY,88,3126.06,275093.28,82.53,275.09,275450.9,Upstox,NSE,INR
TXN03865,14-04-2024,MARUTI,Auto,SELL,24,11368.57,272845.68,81.85,272.85,272490.98,Groww,NSE,INR
TXN03866,26-04-2023,WIPRO,IT,BUY,49,573.77,28114.73,8.43,28.11,28151.27,Angel One,NSE,INR
TXN03867,05-09-2023,INFY,IT,SELL,57,1783.18,101641.26,30.49,101.64,101509.13,HDFC Sec,NSE,INR
TXN03868,12-02-2024,RELIANCE,Energy,BUY,73,2833.54,206848.42,62.05,206.85,207117.32,Upstox,NSE,INR
TXN03869,22-04-2023,WIPRO,IT,SELL,45,442.81,19926.45,5.98,19.93,19900.54,HDFC Sec,NSE,INR
TXN03870,18-04-2024,HDFCBANK,Banking,BUY,29,1735.75,50336.75,15.1,50.34,50402.19,Groww,NSE,INR
TXN03871,01-05-2023,SBIN,Banking,BUY,12,732.28,8787.36,2.64,8.79,8798.79,Angel One,NSE,INR
TXN03872,15-03-2024,HDFCBANK,Banking,SELL,7,1546.16,10823.12,3.25,10.82,10809.05,Zerodha,NSE,INR
TXN03873,08-04-2024,INFY,IT,SELL,92,1923.48,176960.16,53.09,176.96,176730.11,Angel One,NSE,INR
TXN03874,08-11-2023,ICICIBANK,Banking,BUY,59,1349.58,79625.22,23.89,79.63,79728.74,Upstox,NSE,INR
TXN03875,24-01-2023,HDFCBANK,Banking,SELL,34,1662.82,56535.88,16.96,56.54,56462.38,Angel One,NSE,INR
TXN03876,05-11-2023,RELIANCE,Energy,SELL,70,2804.76,196333.2,58.9,196.33,196077.97,Zerodha,NSE,INR
TXN03877,23-01-2023,BAJFINANCE,Finance,SELL,47,7628.63,358545.61,107.56,358.55,358079.5,Groww,NSE,INR
TXN03878,25-06-2023,RELIANCE,Energy,BUY,86,2838.34,244097.24,73.23,244.1,244414.57,HDFC Sec,NSE,INR
TXN03879,16-01-2024,RELIANCE,Energy,BUY,99,2519.36,249416.64,74.82,249.42,249740.88,Upstox,NSE,INR
TXN03880,05-02-2023,HDFCBANK,Banking,SELL,36,1678.17,60414.12,18.12,60.41,60335.59,HDFC Sec,NSE,INR
TXN03881,17-07-2023,HDFCBANK,Banking,SELL,21,1461.25,30686.25,9.21,30.69,30646.35,Groww,NSE,INR
TXN03882,02-01-2024,HDFCBANK,Banking,BUY,22,1461.23,32147.06,9.64,32.15,32188.85,Zerodha,NSE,INR
TXN03883,19-12-2023,RELIANCE,Energy,SELL,48,2509.33,120447.84,36.13,120.45,120291.26,Zerodha,NSE,INR
TXN03884,12-12-2023,TCS,IT,BUY,94,4038.28,379598.32,113.88,379.6,380091.8,Upstox,NSE,INR
TXN03885,20-08-2023,ICICIBANK,Banking,BUY,88,1339.3,117858.4,35.36,117.86,118011.62,Angel One,NSE,INR
TXN03886,02-08-2023,MARUTI,Auto,SELL,71,12516.1,888643.1,266.59,888.64,887487.87,HDFC Sec,NSE,INR
TXN03887,16-06-2023,HDFCBANK,Banking,BUY,32,1743.96,55806.72,16.74,55.81,55879.27,Upstox,NSE,INR
TXN03888,16-05-2023,HDFCBANK,Banking,SELL,21,1568.54,32939.34,9.88,32.94,32896.52,Zerodha,NSE,INR
TXN03889,06-05-2023,TATAMOTORS,Auto,BUY,73,815.1,59502.3,17.85,59.5,59579.65,Groww,NSE,INR
TXN03890,28-02-2023,WIPRO,IT,BUY,12,548.66,6583.92,1.98,6.58,6592.48,Angel One,NSE,INR
TXN03891,18-05-2023,ICICIBANK,Banking,SELL,51,1322.75,67460.25,20.24,67.46,67372.55,Zerodha,NSE,INR
TXN03892,22-07-2023,TCS,IT,SELL,64,3481.89,222840.96,66.85,222.84,222551.27,Zerodha,NSE,INR
TXN03893,12-10-2023,SBIN,Banking,SELL,76,800.23,60817.48,18.25,60.82,60738.41,Groww,NSE,INR
TXN03894,02-10-2023,TCS,IT,BUY,50,4375.5,218775,65.63,218.78,219059.41,Zerodha,NSE,INR
TXN03895,11-04-2023,MARUTI,Auto,SELL,58,11386.81,660434.98,198.13,660.43,659576.42,HDFC Sec,NSE,INR
TXN03896,23-08-2023,INFY,IT,BUY,58,1582.43,91780.94,27.53,91.78,91900.25,Zerodha,NSE,INR
TXN03897,12-05-2023,SBIN,Banking,SELL,93,778.99,72446.07,21.73,72.45,72351.89,Angel One,NSE,INR
TXN03898,15-09-2023,WIPRO,IT,SELL,20,505.94,10118.8,3.04,10.12,10105.64,Angel One,NSE,INR
TXN03899,11-03-2024,TCS,IT,BUY,19,4364.84,82931.96,24.88,82.93,83039.77,Zerodha,NSE,INR
TXN03900,05-01-2023,SBIN,Banking,BUY,30,885,26550,7.96,26.55,26584.51,HDFC Sec,NSE,INR
TXN03901,19-11-2023,MARUTI,Auto,SELL,95,11218.77,1065783.15,319.73,1065.78,1064397.64,Groww,NSE,INR
TXN03902,06-03-2023,WIPRO,IT,BUY,22,442.85,9742.7,2.92,9.74,9755.36,Upstox,NSE,INR
TXN03903,22-11-2023,HDFCBANK,Banking,BUY,46,1794.99,82569.54,24.77,82.57,82676.88,Zerodha,NSE,INR
TXN03904,13-04-2023,WIPRO,IT,BUY,99,465.61,46095.39,13.83,46.1,46155.32,HDFC Sec,NSE,INR
TXN03905,13-06-2024,TCS,IT,BUY,86,3665.43,315226.98,94.57,315.23,315636.78,Angel One,NSE,INR
TXN03906,25-09-2023,SBIN,Banking,BUY,60,911.41,54684.6,16.41,54.68,54755.69,Angel One,NSE,INR
TXN03907,15-05-2023,MARUTI,Auto,SELL,48,,685288.32,205.59,685.29,684397.44,Groww,NSE,INR
TXN03908,26-11-2023,TCS,IT,SELL,31,3902.01,120962.31,36.29,120.96,120805.06,HDFC Sec,NSE,INR
TXN03909,06-11-2023,TCS,IT,BUY,95,4006.12,380581.4,114.17,380.58,381076.15,HDFC Sec,NSE,INR
TXN03910,27-01-2024,SBIN,Banking,SELL,56,808.21,45259.76,13.58,45.26,45200.92,HDFC Sec,NSE,INR
TXN03911,16-03-2024,HDFCBANK,Banking,BUY,31,1844.36,57175.16,17.15,57.18,57249.49,Upstox,NSE,INR
TXN03912,19-06-2023,TCS,IT,BUY,80,3733.82,298705.6,89.61,298.71,299093.92,Upstox,NSE,INR
TXN03913,19-03-2024,SBIN,Banking,SELL,86,862.59,74182.74,22.25,74.18,74086.31,Upstox,NSE,INR
TXN03914,23-06-2024,RELIANCE,Energy,SELL,43,3122.07,134249.01,40.27,134.25,134074.49,HDFC Sec,NSE,INR
TXN03915,25-11-2023,HDFCBANK,Banking,BUY,70,1780.16,124611.2,37.38,124.61,124773.19,Angel One,NSE,INR
TXN03916,04-06-2024,SBIN,Banking,BUY,23,721.3,16589.9,4.98,16.59,16611.47,Upstox,NSE,INR
TXN03917,07-01-2024,BAJFINANCE,Finance,BUY,85,7062.2,600287,180.09,600.29,601067.38,Upstox,NSE,INR
TXN03918,18-01-2024,HDFCBANK,Banking,SELL,82,1796.06,147276.92,44.18,147.28,147085.46,Zerodha,NSE,INR
TXN03919,26-06-2023,MARUTI,Auto,BUY,72,12094.21,870783.12,261.23,870.78,871915.13,Groww,NSE,INR
TXN03920,28-12-2023,ICICIBANK,Banking,BUY,14,1048.68,14681.52,4.4,14.68,14700.6,Angel One,NSE,INR
TXN03921,26-06-2023,INFY,IT,SELL,39,1884.89,73510.71,22.05,73.51,73415.15,HDFC Sec,NSE,INR
TXN03922,04-07-2023,BAJFINANCE,Finance,SELL,98,6436.94,630820.12,189.25,630.82,630000.05,Zerodha,NSE,INR
TXN03923,09-09-2023,TCS,IT,BUY,22,4310.77,94836.94,28.45,94.84,94960.23,Upstox,NSE,INR
TXN03924,12-01-2023,TCS,IT,BUY,74,3651.34,270199.16,81.06,270.2,270550.42,Zerodha,NSE,INR
TXN03925,24-06-2023,MARUTI,Auto,SELL,54,13258.12,715938.48,214.78,715.94,715007.76,Angel One,NSE,INR
TXN03926,26-09-2023,RELIANCE,Energy,BUY,52,2492.88,129629.76,38.89,129.63,129798.28,Upstox,NSE,INR
TXN03927,18-07-2023,RELIANCE,Energy,SELL,47,3188.81,149874.07,44.96,149.87,149679.24,Groww,NSE,INR
TXN03928,20-01-2023,TCS,IT,BUY,37,3873.34,143313.58,42.99,143.31,143499.88,Groww,NSE,INR
TXN03929,13-08-2023,MARUTI,Auto,BUY,95,10905.77,1036048.15,310.81,1036.05,1037395.01,Groww,NSE,INR
TXN03930,18-05-2023,ICICIBANK,Banking,BUY,69,1327.05,91566.45,27.47,91.57,91685.49,Groww,NSE,INR
TXN03931,16-08-2023,WIPRO,IT,BUY,12,561.46,6737.52,2.02,6.74,6746.28,,NSE,INR
TXN03932,25-06-2024,RELIANCE,Energy,BUY,54,2963.66,160037.64,48.01,160.04,160245.69,Groww,NSE,INR
TXN03933,14-02-2024,SBIN,Banking,SELL,5,806.56,4032.8,1.21,4.03,4027.56,Upstox,NSE,INR
TXN03934,26-02-2023,BAJFINANCE,Finance,SELL,88,6271.21,551866.48,165.56,551.87,551149.05,Angel One,NSE,INR
TXN03935,12-08-2023,BAJFINANCE,Finance,SELL,51,7888.76,402326.76,120.7,402.33,401803.73,HDFC Sec,NSE,INR
TXN03936,22-08-2023,ICICIBANK,Banking,SELL,74,1049.31,77648.94,23.29,77.65,77548,Angel One,NSE,INR
TXN03937,31-03-2024,INFY,IT,BUY,55,1592.44,87584.2,26.28,87.58,87698.06,Angel One,NSE,INR
TXN03938,30-07-2023,INFY,IT,BUY,87,1937.63,168573.81,50.57,168.57,168792.95,Groww,NSE,INR
TXN03939,17-10-2023,BAJFINANCE,Finance,SELL,83,6279.24,521176.92,156.35,521.18,520499.39,Zerodha,NSE,INR
TXN03940,03-02-2024,BAJFINANCE,Finance,BUY,26,6673.3,173505.8,52.05,173.51,173731.36,Upstox,NSE,INR
TXN03941,21-07-2023,WIPRO,IT,BUY,37,571.19,21134.03,6.34,21.13,21161.5,Angel One,NSE,INR
TXN03942,19-06-2024,INFY,IT,SELL,85,1731.06,147140.1,44.14,147.14,146948.82,Upstox,NSE,INR
TXN03943,08-03-2024,SBIN,Banking,BUY,97,919.6,89201.2,26.76,89.2,89317.16,Groww,NSE,INR
TXN03944,12-10-2023,WIPRO,IT,BUY,24,525.97,12623.28,3.79,12.62,12639.69,Angel One,NSE,INR
TXN03945,07-06-2024,TCS,IT,BUY,44,3868.86,170229.84,51.07,170.23,170451.14,HDFC Sec,NSE,INR
TXN03946,13-07-2023,SBIN,Banking,SELL,12,693.3,8319.6,2.5,8.32,8308.78,Groww,NSE,INR
TXN03947,21-10-2023,WIPRO,IT,BUY,6,540.19,3241.14,0.97,3.24,3245.35,HDFC Sec,NSE,INR
TXN03948,21-03-2023,HDFCBANK,Banking,SELL,35,1593.41,55769.35,16.73,55.77,55696.85,Angel One,NSE,INR
TXN03949,10-12-2023,INFY,IT,SELL,45,1602.49,72112.05,21.63,72.11,72018.31,Groww,NSE,INR
TXN03950,04-04-2024,TATAMOTORS,Auto,SELL,74,1042.32,77131.68,23.14,77.13,77031.41,HDFC Sec,NSE,INR
TXN03951,19-08-2023,RELIANCE,Energy,SELL,38,2519.03,95723.14,28.72,95.72,95598.7,Angel One,NSE,INR
TXN03952,15-10-2023,INFY,IT,BUY,73,1706.96,124608.08,37.38,124.61,124770.07,Angel One,NSE,INR
TXN03953,06-03-2023,INFY,IT,SELL,56,1591.38,89117.28,26.74,89.12,89001.42,Zerodha,NSE,INR
TXN03954,17-11-2023,RELIANCE,Energy,SELL,30,2880.32,86409.6,25.92,86.41,86297.27,Angel One,NSE,INR
TXN03955,29-08-2023,WIPRO,IT,SELL,51,460.18,23469.18,7.04,23.47,23438.67,Upstox,NSE,INR
TXN03956,03-05-2024,MARUTI,Auto,BUY,5,12887.77,64438.85,19.33,64.44,64522.62,HDFC Sec,NSE,INR
TXN03957,09-11-2023,TCS,IT,BUY,55,3621.36,199174.8,59.75,199.17,199433.72,Angel One,NSE,INR
TXN03958,11-04-2024,BAJFINANCE,Finance,BUY,38,7604.89,288985.82,86.7,288.99,289361.51,HDFC Sec,NSE,INR
TXN03959,22-02-2023,TATAMOTORS,Auto,SELL,28,882.15,24700.2,7.41,24.7,24668.09,Angel One,NSE,INR
TXN03960,26-12-2023,BAJFINANCE,Finance,SELL,97,6210.41,602409.77,180.72,602.41,601626.64,Angel One,NSE,INR
TXN03961,02-02-2024,WIPRO,IT,BUY,60,570.6,34236,10.27,34.24,34280.51,Groww,NSE,INR
TXN03962,01-11-2023,BAJFINANCE,Finance,SELL,9,7213.85,64924.65,19.48,64.92,64840.25,Zerodha,NSE,INR
TXN03963,03-03-2023,TATAMOTORS,Auto,BUY,67,913.74,61220.58,18.37,61.22,61300.17,Groww,NSE,INR
TXN03964,23-04-2023,SBIN,Banking,BUY,90,804.02,72361.8,21.71,72.36,72455.87,Zerodha,NSE,INR
TXN03965,30-01-2024,TATAMOTORS,Auto,SELL,6,895.3,5371.8,1.61,5.37,5364.82,Zerodha,NSE,INR
TXN03966,14-03-2024,WIPRO,IT,SELL,47,582.87,27394.89,8.22,27.39,27359.28,Zerodha,NSE,INR
TXN03967,30-03-2024,ICICIBANK,Banking,BUY,30,1377.39,41321.7,12.4,41.32,41375.42,Upstox,NSE,INR
TXN03968,28-01-2023,BAJFINANCE,Finance,BUY,32,7296.26,233480.32,70.04,233.48,233783.84,Angel One,NSE,INR
TXN03969,23-01-2023,SBIN,Banking,BUY,86,845.14,72682.04,21.8,72.68,72776.52,Angel One,NSE,INR
TXN03970,07-07-2023,SBIN,Banking,BUY,16,858.8,13740.8,4.12,13.74,13758.66,Groww,NSE,INR
TXN03971,25-03-2023,BAJFINANCE,Finance,SELL,61,6908.97,421447.17,126.43,421.45,420899.29,HDFC Sec,NSE,INR
TXN03972,03-12-2023,RELIANCE,Energy,SELL,58,3027.72,175607.76,52.68,175.61,175379.47,Groww,NSE,INR
TXN03973,01-02-2024,TATAMOTORS,Auto,BUY,87,1024.08,89094.96,26.73,89.09,89210.78,Angel One,NSE,INR
TXN03974,23-06-2023,HDFCBANK,Banking,SELL,27,1655.3,44693.1,13.41,44.69,44635,HDFC Sec,NSE,INR
TXN03975,14-02-2024,MARUTI,Auto,SELL,65,13881.72,902311.8,270.69,902.31,901138.8,Zerodha,NSE,INR
TXN03976,23-01-2023,ICICIBANK,Banking,SELL,82,1340.26,109901.32,32.97,109.9,109758.45,Upstox,NSE,INR
TXN03977,02-03-2023,MARUTI,Auto,SELL,16,11142.69,178283.04,53.48,178.28,178051.28,Upstox,NSE,INR
TXN03978,16-02-2024,TATAMOTORS,Auto,BUY,90,927.94,83514.6,25.05,83.51,83623.16,Angel One,NSE,INR
TXN03979,04-03-2023,RELIANCE,Energy,BUY,27,2721.99,73493.73,22.05,73.49,73589.27,Zerodha,NSE,INR
TXN03980,30-04-2024,BAJFINANCE,Finance,BUY,74,7660.2,566854.8,170.06,566.85,567591.71,Groww,NSE,INR
TXN03981,13-06-2023,MARUTI,Auto,BUY,99,12805.08,1267702.92,380.31,1267.7,1269350.93,Angel One,NSE,INR
TXN03982,28-07-2023,TCS,IT,SELL,54,3972.37,214507.98,64.35,214.51,214229.12,Groww,NSE,INR
TXN03983,09-03-2024,SBIN,Banking,BUY,95,710.48,67495.6,20.25,67.5,67583.35,Upstox,NSE,INR
TXN03984,11-06-2023,MARUTI,Auto,SELL,52,11609.05,603670.6,181.1,603.67,602885.83,Zerodha,NSE,INR
TXN03985,31-03-2023,HDFCBANK,Banking,BUY,76,1725.93,131170.68,39.35,131.17,131341.2,Groww,NSE,INR
TXN03986,26-04-2023,ICICIBANK,Banking,BUY,82,1157.12,94883.84,28.47,94.88,95007.19,Upstox,NSE,INR
TXN03987,05-04-2024,ICICIBANK,Banking,SELL,79,1331.51,105189.29,31.56,105.19,105052.54,Zerodha,NSE,INR
TXN03988,25-03-2024,BAJFINANCE,Finance,SELL,9,7310.47,65794.23,19.74,65.79,65708.7,Groww,NSE,INR
TXN03989,06-10-2023,RELIANCE,Energy,BUY,78,2689.01,209742.78,62.92,209.74,210015.44,Groww,NSE,INR
TXN03990,09-09-2023,TATAMOTORS,Auto,SELL,96,1067.55,102484.8,30.75,102.48,102351.57,Zerodha,NSE,INR
TXN03991,22-04-2024,INFY,IT,BUY,89,1898.48,168964.72,50.69,168.96,169184.37,HDFC Sec,NSE,INR
TXN03992,31-01-2024,TCS,IT,BUY,65,3799.71,246981.15,74.09,246.98,247302.22,Angel One,NSE,INR
TXN03993,18-12-2023,WIPRO,IT,BUY,87,534.99,46544.13,13.96,46.54,46604.63,HDFC Sec,NSE,INR
TXN03994,16-04-2023,MARUTI,Auto,BUY,98,13863.87,1358659.26,407.6,1358.66,1360425.52,Angel One,NSE,INR
TXN03995,07-06-2024,WIPRO,IT,BUY,75,568.52,42639,12.79,42.64,42694.43,Zerodha,NSE,INR
TXN03996,28-04-2023,ICICIBANK,Banking,BUY,58,1046.04,60670.32,18.2,60.67,60749.19,Angel One,NSE,INR
TXN03997,02-11-2023,RELIANCE,Energy,SELL,20,3167.01,63340.2,19,63.34,63257.86,Zerodha,NSE,INR
TXN03998,09-06-2024,SBIN,Banking,BUY,27,902.3,24362.1,7.31,24.36,24393.77,HDFC Sec,NSE,INR
TXN03999,13-06-2023,RELIANCE,Energy,SELL,9,2814.77,25332.93,7.6,25.33,25300,Angel One,NSE,INR
TXN04000,28-06-2023,INFY,IT,SELL,77,1765.06,135909.62,40.77,135.91,135732.94,Upstox,NSE,INR
TXN04001,20-01-2023,WIPRO,IT,BUY,42,562.39,23620.38,7.09,23.62,23651.09,Angel One,NSE,INR
TXN04002,08-07-2023,INFY,IT,SELL,85,1758.58,149479.3,44.84,149.48,149284.98,Angel One,NSE,INR
TXN04003,09-03-2024,WIPRO,IT,BUY,54,447.09,24142.86,7.24,24.14,24174.24,HDFC Sec,NSE,INR
TXN04004,25-06-2023,TCS,IT,BUY,50,4156.5,207825,62.35,207.83,208095.18,Angel One,NSE,INR
TXN04005,27-06-2024,BAJFINANCE,Finance,BUY,2,6869.77,13739.54,4.12,13.74,13757.4,Groww,NSE,INR
TXN04006,28-02-2023,RELIANCE,Energy,SELL,16,2581.69,41307.04,12.39,41.31,41253.34,Groww,NSE,INR
TXN04007,03-10-2023,BAJFINANCE,Finance,SELL,34,6449.54,219284.36,65.79,219.28,218999.29,Groww,NSE,INR
TXN04008,17-09-2023,ICICIBANK,Banking,BUY,49,1341.83,65749.67,19.72,65.75,65835.14,Upstox,NSE,INR
TXN04009,25-03-2023,TATAMOTORS,Auto,BUY,63,1001.43,63090.09,18.93,63.09,63172.11,Groww,NSE,INR
TXN04010,02-11-2023,RELIANCE,Energy,BUY,38,2998.06,113926.28,34.18,113.93,114074.39,Groww,NSE,INR
TXN04011,03-04-2023,ICICIBANK,Banking,BUY,77,1124.82,86611.14,25.98,86.61,86723.73,Groww,NSE,INR
TXN04012,07-07-2023,HDFCBANK,Banking,BUY,32,1599.85,51195.2,15.36,51.2,51261.76,HDFC Sec,NSE,INR
TXN04013,13-09-2023,WIPRO,IT,BUY,52,520.69,27075.88,8.12,27.08,27111.08,HDFC Sec,NSE,INR
TXN04014,16-05-2023,BAJFINANCE,Finance,BUY,58,7417.42,430210.36,129.06,430.21,430769.63,Upstox,NSE,INR
TXN04015,13-02-2023,HDFCBANK,Banking,SELL,18,1559.46,28070.28,8.42,28.07,28033.79,Upstox,NSE,INR
TXN04016,19-09-2023,ICICIBANK,Banking,SELL,98,1127.53,110497.94,33.15,110.5,110354.29,HDFC Sec,NSE,INR
TXN04017,13-10-2023,TCS,IT,SELL,57,4133.9,235632.3,70.69,235.63,235325.98,Zerodha,NSE,INR
TXN04018,06-06-2024,HDFCBANK,Banking,SELL,90,1801.62,162145.8,48.64,162.15,161935.01,HDFC Sec,NSE,INR
TXN04019,25-05-2024,INFY,IT,SELL,92,1549.9,142590.8,42.78,142.59,142405.43,Groww,NSE,INR
TXN04020,25-02-2024,TATAMOTORS,Auto,SELL,92,912.79,83976.68,25.19,83.98,83867.51,Groww,NSE,INR
TXN04021,09-02-2023,HDFCBANK,Banking,SELL,30,1843.91,55317.3,16.6,55.32,55245.38,Angel One,NSE,INR
TXN04022,18-10-2023,BAJFINANCE,Finance,SELL,78,7753.48,604771.44,181.43,604.77,603985.24,HDFC Sec,NSE,INR
TXN04023,11-05-2024,TCS,IT,SELL,75,3466.34,259975.5,77.99,259.98,259637.53,Groww,NSE,INR
TXN04024,21-06-2024,INFY,IT,BUY,33,1880.46,62055.18,18.62,62.06,62135.86,Angel One,NSE,INR
TXN04025,12-01-2023,INFY,IT,BUY,53,1574.54,83450.62,25.04,83.45,83559.11,Angel One,NSE,INR
TXN04026,01-07-2023,BAJFINANCE,Finance,SELL,59,6883.07,406101.13,121.83,406.1,405573.2,Groww,NSE,INR
TXN04027,11-09-2023,ICICIBANK,Banking,BUY,76,1184.6,90029.6,27.01,90.03,90146.64,,NSE,INR
TXN04028,14-02-2024,ICICIBANK,Banking,SELL,95,1322.8,125666,37.7,125.67,125502.63,HDFC Sec,NSE,INR
TXN04029,11-07-2023,TATAMOTORS,Auto,SELL,64,939.74,60143.36,18.04,60.14,60065.18,Upstox,NSE,INR
TXN04030,18-09-2023,BAJFINANCE,Finance,BUY,16,6061.32,96981.12,29.09,96.98,97107.19,HDFC Sec,NSE,INR
TXN04031,08-04-2023,INFY,IT,BUY,33,1513.15,49933.95,14.98,49.93,49998.86,Upstox,NSE,INR
TXN04032,28-03-2023,HDFCBANK,Banking,BUY,96,1670.12,160331.52,48.1,160.33,160539.95,Groww,NSE,INR
TXN04033,10-03-2023,INFY,IT,BUY,4,1698.79,6795.16,2.04,6.8,6804,Upstox,NSE,INR
TXN04034,13-02-2024,WIPRO,IT,SELL,85,441.1,37493.5,11.25,37.49,37444.76,Groww,NSE,INR
TXN04035,21-08-2023,MARUTI,Auto,SELL,9,13341.41,120072.69,36.02,120.07,119916.6,Zerodha,NSE,INR
TXN04036,11-08-2023,WIPRO,IT,BUY,73,545.36,39811.28,11.94,39.81,39863.03,Upstox,NSE,INR
TXN04037,26-11-2023,TCS,IT,SELL,67,3334.52,223412.84,67.02,223.41,223122.41,Groww,NSE,INR
TXN04038,02-12-2023,TATAMOTORS,Auto,SELL,5,941.47,4707.35,1.41,4.71,4701.23,Angel One,NSE,INR
TXN04039,31-10-2023,WIPRO,IT,BUY,86,457.94,39382.84,11.81,39.38,39434.03,Zerodha,NSE,INR
TXN04040,26-02-2023,ICICIBANK,Banking,BUY,91,1274.68,115995.88,34.8,116,116146.68,HDFC Sec,NSE,INR
TXN04041,11-05-2024,INFY,IT,BUY,30,1610.1,48303,14.49,48.3,48365.79,,NSE,INR
TXN04042,15-02-2024,BAJFINANCE,Finance,SELL,14,7331.38,102639.32,30.79,102.64,102505.89,Groww,NSE,INR
TXN04043,14-01-2024,MARUTI,Auto,BUY,100,14150.62,1415062,424.52,1415.06,1416901.58,Angel One,NSE,INR
TXN04044,30-04-2024,TATAMOTORS,Auto,BUY,1,845.04,845.04,0.25,0.85,846.14,Upstox,NSE,INR
TXN04045,23-02-2024,HDFCBANK,Banking,SELL,1,1682.18,1682.18,0.5,1.68,1680,Angel One,NSE,INR
TXN04046,06-05-2024,TCS,IT,SELL,56,4410.64,246995.84,74.1,247,246674.74,Groww,NSE,INR
TXN04047,11-09-2023,WIPRO,IT,SELL,1,563.48,563.48,0.17,0.56,562.75,Upstox,NSE,INR
TXN04048,22-11-2023,SBIN,Banking,BUY,91,751.1,68350.1,20.51,68.35,68438.96,Groww,NSE,INR
TXN04049,19-02-2024,TCS,IT,SELL,62,4083.28,253163.36,75.95,253.16,252834.25,Zerodha,NSE,INR
TXN04050,21-07-2023,RELIANCE,Energy,SELL,63,2423.54,152683.02,45.8,152.68,152484.54,Groww,NSE,INR
TXN04051,20-08-2023,TCS,IT,BUY,45,3895.7,175306.5,52.59,175.31,175534.4,Angel One,NSE,INR
TXN04052,16-02-2023,TCS,IT,BUY,98,4201.36,411733.28,123.52,411.73,412268.53,Groww,NSE,INR
TXN04053,23-07-2023,ICICIBANK,Banking,BUY,96,1353,129888,38.97,129.89,130056.86,HDFC Sec,NSE,INR
TXN04054,14-07-2023,SBIN,Banking,BUY,59,735.49,43393.91,13.02,43.39,43450.32,Upstox,NSE,INR
TXN04055,04-04-2024,INFY,IT,SELL,40,1912.94,76517.6,22.96,76.52,76418.12,Upstox,NSE,INR
TXN04056,20-05-2024,TATAMOTORS,Auto,SELL,100,981.05,98105,29.43,98.11,97977.46,Angel One,NSE,INR
TXN04057,12-05-2023,RELIANCE,Energy,SELL,69,2752.9,189950.1,56.99,189.95,189703.16,Groww,NSE,INR
TXN04058,28-02-2024,ICICIBANK,Banking,SELL,1,1409.5,1409.5,0.42,1.41,1407.67,Upstox,NSE,INR
TXN04059,27-04-2024,TCS,IT,BUY,78,4224.55,329514.9,98.85,329.51,329943.26,Zerodha,NSE,INR
TXN04060,09-05-2024,TATAMOTORS,Auto,BUY,46,1050.7,48332.2,14.5,48.33,48395.03,Groww,NSE,INR
TXN04061,22-03-2023,INFY,IT,SELL,76,1941.04,147519.04,44.26,147.52,147327.26,Upstox,NSE,INR
